pulse_index,start_ms,end_ms,duration_ms,anchor_ms,peak_ms,peak_adc,mean_adc,baseline_adc,threshold_adc,sample_count,op598_detected
0,40.128,76.449,36.321,46.475,46.475,4095,961.3516129032258,928.7748045178106,2511.8874022589052,310,True
1,2020.159,2056.462,36.302999999999884,2026.475,2026.475,4095,987.6047297297297,928.7748045178106,2511.8874022589052,296,True
2,3966.458,3994.105,27.646999999999935,3970.432,3970.432,4095,893.6407185628742,928.7748045178106,2511.8874022589052,334,True
3,6156.458,6183.8,27.342000000000553,6160.279,6160.279,4095,1015.0804195804196,928.7748045178106,2511.8874022589052,286,True
4,8054.196,8090.288,36.09199999999964,8066.474,8066.474,4095,1002.7543252595156,928.7748045178106,2511.8874022589052,289,True
5,9986.465,10013.901,27.435999999999694,9990.326,9990.326,4095,954.4253246753246,928.7748045178106,2511.8874022589052,308,True
6,12030.226,12066.455,36.22899999999936,12034.076,12034.076,4095,1011.5104895104895,928.7748045178106,2511.8874022589052,286,True
7,13930.385,13966.454,36.068999999999505,13934.387,13934.387,4095,916.671826625387,928.7748045178106,2511.8874022589052,323,True
8,16074.377,16106.466,32.08899999999994,16086.474,16086.474,4095,911.6153846153846,928.7748045178106,2511.8874022589052,325,True
9,18236.467,18263.92,27.4529999999977,18240.343,18240.343,4095,1027.1267605633802,928.7748045178106,2511.8874022589052,284,True
10,20120.396,20156.454,36.0580000000009,20124.415,20124.415,4095,1008.8842105263158,928.7748045178106,2511.8874022589052,285,True
11,22010.289,22046.462,36.172999999998865,22014.208,22014.208,4095,1041.6313868613138,928.7748045178106,2511.8874022589052,274,True
12,23836.457,23864.241,27.78400000000329,23840.495,23840.495,4095,1045.2410071942445,928.7748045178106,2511.8874022589052,278,True
13,25686.458,25716.462,30.004000000000815,25686.458,25690.37,4095,922.429012345679,928.7748045178106,2511.8874022589052,324,True
14,27834.185,27870.285,36.099999999998545,27846.476,27846.476,4095,948.4039087947883,928.7748045178106,2511.8874022589052,307,True
15,29876.466,29906.458,29.99199999999837,29880.414,29880.414,4095,1010.822299651568,928.7748045178106,2511.8874022589052,287,True
16,31786.461,31814.381,27.92000000000189,31790.569,31790.569,4095,1040.9928315412187,928.7748045178106,2511.8874022589052,279,True
17,33636.467,33666.453,29.986000000004424,33640.438,33640.438,4095,994.1931034482759,928.7748045178106,2511.8874022589052,290,True
18,35566.465,35594.452,27.98700000000099,35570.604,35570.604,4095,959.5263157894736,928.7748045178106,2511.8874022589052,304,True
19,37580.495,37616.454,35.958999999995285,37580.495,37584.608,4095,1049.2380952380952,928.7748045178106,2511.8874022589052,273,True
20,39396.458,39426.462,30.004000000000815,39400.453,39400.453,4095,955.2052117263844,928.7748045178106,2511.8874022589052,307,True
21,41431.594,41456.463,24.869000000006054,41436.466,41436.466,4095,947.0327868852459,928.7748045178106,2511.8874022589052,305,True
22,43454.645,43490.512,35.867000000005646,43466.474,43466.474,4095,913.3091482649842,928.7748045178106,2511.8874022589052,317,True
23,45566.465,45596.461,29.99600000000646,45570.677,45570.677,4095,893.4539877300614,928.7748045178106,2511.8874022589052,326,True
24,47724.353,47760.363,36.00999999999476,47736.468,47736.468,4095,971.248322147651,928.7748045178106,2511.8874022589052,298,True
25,49704.728,49736.462,31.73399999999674,49716.466,49716.466,4095,1007.0249110320285,928.7748045178106,2511.8874022589052,281,True
26,51576.458,51604.406,27.948000000003958,51580.589,51580.589,4095,976.4186046511628,928.7748045178106,2511.8874022589052,301,True
27,53576.467,53600.401,23.934000000001106,53580.551,53580.551,4095,887.0909090909091,928.7748045178106,2511.8874022589052,330,True
28,55764.564,55800.465,35.90099999999802,55776.47,55776.47,4095,953.5326797385621,928.7748045178106,2511.8874022589052,306,True
29,57806.466,57834.438,27.97200000000157,57810.594,57810.594,4095,928.14375,928.7748045178106,2511.8874022589052,320,True
30,59936.465,59964.496,28.031000000002678,59940.631,59940.631,4095,913.5833333333334,928.7748045178106,2511.8874022589052,324,True
31,62084.728,62120.554,35.825999999993655,62096.466,62096.466,4095,934.7859424920127,928.7748045178106,2511.8874022589052,313,True
32,64176.457,64204.656,28.199000000000524,64180.694,64180.694,4095,958.7672131147541,928.7748045178106,2511.8874022589052,305,True
