pulse_index,op598_anchor_ms,op598_start_ms,op598_end_ms,op598_peak_adc,op598_threshold_adc,anchor_perf_counter_s,nearest_frame_index,nearest_frame_dt_ms,matched_frame_index,matched_frame_dt_ms,window_frame_count,detected_frame_count,detected_in_window,matched_frame_detected,matched_frame_max,matched_frame_p99,matched_frame_threshold
0,48.278,41.953,78.269,4095,3243.122627947096,170252.151369632,75,-14.938891981728375,75,-14.938891981728375,6,0,False,False,68.0,24.0,97.9125
1,2048.273,2035.955,2072.065,4095,3243.122627947096,170254.15136463198,136,17.062373022781685,136,17.062373022781685,6,0,False,False,66.0,23.0,97.9125
2,3848.273,3836.093,3872.144,4095,3243.122627947096,170255.951364632,190,13.119871990056708,190,13.119871990056708,6,0,False,False,73.0,24.0,97.9125
3,6002.32,5998.256,6028.594,4095,3243.122627947096,170258.105411632,254,-12.950153992278501,254,-12.950153992278501,6,0,False,False,67.0,23.0,97.9125
4,8042.318,8038.268,8066.074,4095,3243.122627947096,170260.14540963198,316,7.031660032225773,316,7.031660032225773,6,0,False,False,65.0,23.0,97.9125
5,10172.346,10168.268,10198.486,4095,3243.122627947096,170262.275437632,380,5.02227499964647,380,5.02227499964647,6,0,False,False,68.0,24.0,97.9125
6,12142.302,12138.269,12166.042,4095,3243.122627947096,170264.24539363198,439,-0.9089219674933702,439,-0.9089219674933702,6,0,False,False,66.0,23.0,97.9125
7,14322.367,14318.268,14346.154,4095,3243.122627947096,170266.42545863197,505,11.036006035283208,505,11.036006035283208,6,0,False,False,69.0,24.0,97.9125
8,16252.276,16248.269,16276.013,4095,3243.122627947096,170268.355367632,563,13.19194698589854,563,13.19194698589854,6,0,False,False,66.0,23.0,97.9125
9,18346.241,18342.21,18378.273,4095,3243.122627947096,170270.44933263198,626,11.244632012676448,626,11.244632012676448,6,0,False,False,65.0,24.0,97.9125
10,20286.05,20282.118,20318.273,4095,3243.122627947096,170272.38914163198,684,3.552643029252067,684,3.552643029252067,7,0,False,False,65.0,23.0,97.9125
11,22368.278,22358.268,22392.069,4095,3243.122627947096,170274.471369632,747,14.468559005763382,747,14.468559005763382,6,0,False,False,69.0,24.0,97.9125
12,24518.269,24518.269,24552.152,4095,3243.122627947096,170276.62136063198,811,-8.75786697724834,811,-8.75786697724834,6,0,False,False,65.0,23.0,97.9125
13,26506.055,26502.117,26538.266,4095,3243.122627947096,170278.609146632,871,-0.442402990302071,871,-0.442402990302071,6,0,False,False,66.0,23.0,97.9125
14,28342.379,28338.274,28368.264,4095,3243.122627947096,170280.445470632,926,-8.907401992473751,926,-8.907401992473751,6,0,False,False,66.0,24.0,97.9125
15,30502.425,30498.273,30528.265,4095,3243.122627947096,170282.605516632,991,-4.901578009594232,991,-4.901578009594232,6,0,False,False,67.0,23.0,97.9125
16,32652.374,32652.374,32682.933,4095,3243.122627947096,170284.75546563198,1056,5.140438006492332,1056,5.140438006492332,6,0,False,False,67.0,24.0,97.9125
17,34712.457,34708.269,34738.269,4095,3243.122627947096,170286.81554863197,1118,9.065247024409473,1118,9.065247024409473,6,0,False,False,64.0,22.0,97.9125
18,36778.273,36766.452,36802.314,4095,3243.122627947096,170288.881364632,1180,3.2246310147456825,1180,3.2246310147456825,6,0,False,False,71.0,24.0,97.9125
19,38978.274,38968.272,39002.115,4095,3243.122627947096,170291.08136563198,1246,-0.6646979891229421,1246,-0.6646979891229421,6,0,False,False,66.0,23.0,97.9125
20,40912.47,40908.276,40936.359,4095,3243.122627947096,170293.015561632,1304,-6.7742640094365925,1304,-6.7742640094365925,6,0,False,False,64.0,23.0,97.9125
21,43052.496,43048.269,43078.269,4095,3243.122627947096,170295.15558763198,1369,13.121123018208891,1369,13.121123018208891,6,0,False,False,68.0,24.0,97.9125
22,45193.426,45189.417,45228.265,4095,3243.122627947096,170297.296517632,1433,4.26306901499629,1433,4.26306901499629,6,0,False,False,66.0,23.0,97.9125
23,47372.34,47368.273,47396.099,4095,3243.122627947096,170299.475431632,1498,-14.657669991720468,1498,-14.657669991720468,6,0,False,False,65.0,23.0,97.9125
24,49282.519,49278.276,49306.464,4095,3243.122627947096,170301.385610632,1556,3.1458110024686903,1556,3.1458110024686903,6,0,False,False,66.0,24.0,97.9125
25,51188.282,51178.268,51212.235,4095,3243.122627947096,170303.29137363198,1613,-6.5458149765618145,1613,-6.5458149765618145,6,0,False,False,67.0,23.0,97.9125
26,53368.277,53356.486,53392.345,4095,3243.122627947096,170305.471368632,1679,9.414600004674867,1679,9.414600004674867,6,0,False,False,68.0,23.0,97.9125
27,55312.378,55308.274,55332.234,4095,3243.122627947096,170307.415469632,1737,-6.671296985587105,1737,-6.671296985587105,6,0,False,False,69.0,24.0,97.9125
28,57222.568,57218.269,57248.269,4095,3243.122627947096,170309.32565963198,1795,11.113033018773422,1795,11.113033018773422,6,0,False,False,75.0,24.0,97.9125
29,59278.279,59266.639,59302.409,4095,3243.122627947096,170311.38137063198,1856,-16.557667986489832,1856,-16.557667986489832,6,0,False,False,64.0,23.0,97.9125
30,61252.492,61248.269,61278.269,4095,3243.122627947096,170313.355583632,1916,5.223657004535198,1916,5.223657004535198,6,0,False,False,65.0,24.0,97.9125
31,63298.268,63298.268,63326.325,4095,3243.122627947096,170315.401359632,1977,-12.598358996910974,1977,-12.598358996910974,6,0,False,False,68.0,24.0,97.9125
32,65146.814,65142.494,65178.269,4095,3243.122627947096,170317.249905632,2033,2.9449360154103488,2033,2.9449360154103488,6,0,False,False,65.0,23.0,97.9125
