timestamp_s,frame_index,mean,max,p99,threshold,detected
0.029194964001362678,0,17.562578125,23.0,18.0,84.07777777777778,0
0.06531927399919368,1,17.573001302083334,23.0,18.0,84.07777777777778,0
0.09723713499988662,2,17.571279296875,24.0,18.0,84.07777777777778,0
0.1292135080002481,3,17.579879557291665,26.0,18.0,84.07777777777778,0
0.16518951000034576,4,17.568349609375,27.0,18.0,84.07777777777778,0
0.1973161119967699,5,17.57830078125,26.0,18.0,84.07777777777778,0
0.2333026720007183,6,17.577392578125,26.0,18.0,84.07777777777778,0
0.26518956800282467,7,17.564075520833335,23.0,18.0,84.07777777777778,0
0.29729731300176354,8,17.570061848958332,24.0,18.0,84.07777777777778,0
0.33327779899991583,9,17.578059895833334,24.0,18.0,84.07777777777778,0
0.3652943100023549,10,17.575087890625,24.0,18.0,84.07777777777778,0
0.39722583399998257,11,17.584996744791667,23.0,18.0,84.07777777777778,0
0.4332753499984392,12,17.58037109375,23.0,18.0,84.07777777777778,0
0.4653232999989996,13,17.573626302083333,24.0,18.0,84.07777777777778,0
0.4986780949984677,14,17.57208333333333,24.0,18.0,84.07777777777778,0
0.534652902999369,15,17.56689453125,26.0,18.0,84.07777777777778,0
0.5653039519966114,16,17.573362630208333,23.0,18.0,84.07777777777778,0
0.6016502080019563,17,17.577613932291666,24.0,18.0,84.07777777777778,0
0.6333127979960409,18,17.570045572916666,21.0,18.0,84.07777777777778,0
0.6652148899956956,19,17.574944661458332,23.0,18.0,84.07777777777778,0
0.7012673369972617,20,17.576214192708335,25.0,18.0,84.07777777777778,0
0.7332442810002249,21,17.566031901041665,25.0,18.0,84.07777777777778,0
0.7652886180003406,22,17.574404296875,21.0,18.0,84.07777777777778,0
0.8012670960015384,23,17.575172526041666,26.0,18.0,84.07777777777778,0
0.833231969998451,24,17.565296223958335,26.0,18.0,84.07777777777778,0
0.8692591200015158,25,17.574798177083334,23.0,18.0,84.07777777777778,0
0.9012653690006118,26,17.564651692708335,24.0,18.0,84.07777777777778,0
0.9332275209962972,27,17.572060546875,25.0,18.0,84.07777777777778,0
0.9693018960024347,28,17.573610026041667,24.0,18.0,84.07777777777778,0
1.0012911329977214,29,17.568050130208334,26.0,18.0,84.07777777777778,0
1.033251073997235,30,17.56763671875,25.0,18.0,84.07777777777778,0
1.0692771399990306,31,17.57783203125,25.0,18.0,84.07777777777778,0
1.101228669998818,32,17.56318359375,25.0,18.0,84.07777777777778,0
1.133235679997597,33,17.570133463541666,25.0,18.0,84.07777777777778,0
1.1692849390019546,34,17.575146484375,24.0,18.0,84.07777777777778,0
1.2013025080013904,35,17.577356770833333,23.0,18.0,84.07777777777778,0
1.237222429997928,36,17.573977864583334,25.0,18.0,84.07777777777778,0
1.2692939850021503,37,17.579742838541666,29.0,18.0,84.07777777777778,0
1.3012634789993172,38,17.57150390625,24.0,18.0,84.07777777777778,0
1.337272798999038,39,17.569677734375,25.0,18.0,84.07777777777778,0
1.36928264600283,40,17.577373046875,23.0,18.0,84.07777777777778,0
1.4012164789965027,41,17.577724609375,23.0,18.0,84.07777777777778,0
1.43728602900228,42,17.5726171875,26.0,18.0,84.07777777777778,0
1.4692982560009114,43,17.5655078125,25.0,18.0,84.07777777777778,0
1.5053309470022214,44,17.569059244791667,23.0,18.0,84.07777777777778,0
1.5372833340006764,45,17.574085286458335,26.0,18.0,84.07777777777778,0
1.5692570239989436,46,17.56982421875,26.0,18.0,84.07777777777778,0
1.6052841549972072,47,17.566806640625,23.0,18.0,84.07777777777778,0
1.63731937600096,48,17.569869791666665,26.0,18.0,84.07777777777778,0
1.6692510659995605,49,17.55947265625,23.0,18.0,84.07777777777778,0
1.705317711996031,50,17.573541666666667,21.0,18.0,84.07777777777778,0
1.737264941999456,51,17.573818359375,22.0,18.0,84.07777777777778,0
1.769288545998279,52,17.580826822916666,23.0,18.0,84.07777777777778,0
1.8052993079982116,53,17.568046875,23.0,18.0,84.07777777777778,0
1.837243091998971,54,17.573030598958333,23.0,18.0,84.07777777777778,0
1.8732635199994547,55,17.567223307291666,25.0,18.0,84.07777777777778,0
1.90527555099834,56,17.5569140625,22.0,18.0,84.07777777777778,0
1.9373524179973174,57,17.55523763020833,24.0,18.0,84.07777777777778,0
1.973323594997055,58,17.568779296875,29.0,18.0,84.07777777777778,0
2.0053067940025358,59,17.565940755208334,27.0,18.0,84.07777777777778,0
2.0372607620010967,60,17.578160807291667,24.0,18.0,84.07777777777778,0
2.0732970390017726,61,17.569443359375,23.0,18.0,84.07777777777778,0
2.105234114002087,62,17.56783203125,25.0,18.0,84.07777777777778,0
2.1412583269993775,63,17.581617838541668,25.0,18.0,84.07777777777778,0
2.1732426390008186,64,17.899807942708332,235.0,21.0,84.07777777777778,1
2.2051961870020023,65,17.623902994791667,25.0,18.0,84.07777777777778,0
2.2412690810015192,66,17.573271484375,25.0,18.0,84.07777777777778,0
2.2732484020016273,67,17.575358072916668,22.0,18.0,84.07777777777778,0
2.3052201890022843,68,17.569742838541668,24.0,18.0,84.07777777777778,0
2.34134406800149,69,17.574163411458333,26.0,18.0,84.07777777777778,0
2.373452735999308,70,17.567659505208333,21.0,18.0,84.07777777777778,0
