index,t_us,t_ms,adc,led,phase,pulse_index
0,107,0.107,2724,0,pre,-1
1,4020,4.02,2611,0,pre,-1
2,17983,17.983,2626,0,pre,-1
3,21627,21.627,2597,0,pre,-1
4,25287,25.287,2559,0,pre,-1
5,28936,28.936,2559,0,pre,-1
6,37988,37.988,2559,0,pre,-1
7,41645,41.645,3521,1,pulse,0
8,47996,47.996,4095,1,pulse,0
9,57976,57.976,4095,1,pulse,0
10,61640,61.64,4095,1,pulse,0
11,67975,67.975,4095,1,pulse,0
12,77982,77.982,4095,1,pulse,0
13,81638,81.638,4095,0,gap,0
14,85519,85.519,3022,0,gap,0
15,97979,97.979,2784,0,gap,0
16,101725,101.725,2772,0,gap,0
17,105440,105.44,2741,0,gap,0
18,117986,117.986,2697,0,gap,0
19,121716,121.716,2697,0,gap,0
20,125461,125.461,2682,0,gap,0
21,129197,129.197,2672,0,gap,0
22,137988,137.988,2654,0,gap,0
23,141735,141.735,2650,0,gap,0
24,147988,147.988,2629,0,gap,0
25,157980,157.98,2617,0,gap,0
26,161757,161.757,2614,0,gap,0
27,167979,167.979,2586,0,gap,0
28,177987,177.987,2595,0,gap,0
29,181751,181.751,2559,0,gap,0
30,185534,185.534,2559,0,gap,0
31,197980,197.98,2547,0,gap,0
32,201782,201.782,2544,0,gap,0
33,205564,205.564,2544,0,gap,0
34,217986,217.986,2514,0,gap,0
35,221790,221.79,2517,0,gap,0
36,225614,225.614,2506,0,gap,0
37,229431,229.431,2507,0,gap,0
38,237988,237.988,2478,0,gap,0
39,241809,241.809,2469,0,gap,0
40,247988,247.988,2467,0,gap,0
41,257980,257.98,2461,0,gap,0
42,261831,261.831,2462,0,gap,0
43,267979,267.979,2437,0,gap,0
44,277987,277.987,2455,0,gap,0
45,281827,281.827,2417,0,gap,0
46,285679,285.679,2419,0,gap,0
47,297979,297.979,2409,0,gap,0
48,301854,301.854,2407,0,gap,0
49,305700,305.7,2401,0,gap,0
50,317986,317.986,2383,0,gap,0
51,321854,321.854,2384,0,gap,0
52,325741,325.741,2388,0,gap,0
53,329614,329.614,2377,0,gap,0
54,337988,337.988,2351,0,gap,0
55,341868,341.868,2343,0,gap,0
56,347988,347.988,2338,0,gap,0
57,357980,357.98,2325,0,gap,0
58,361891,361.891,2314,0,gap,0
59,368545,368.545,2320,0,gap,0
60,377986,377.986,2326,0,gap,0
61,381699,381.699,2290,0,gap,0
62,385425,385.425,2293,0,gap,0
63,397980,397.98,2291,0,gap,0
64,401728,401.728,2285,0,gap,0
65,405443,405.443,2289,0,gap,0
66,417987,417.987,2262,0,gap,0
67,421720,421.72,2266,0,gap,0
68,425466,425.466,2256,0,gap,0
69,429201,429.201,2246,0,gap,0
70,437988,437.988,2228,0,gap,0
71,441736,441.736,2221,0,gap,0
72,447988,447.988,2231,0,gap,0
73,457980,457.98,2215,0,gap,0
74,461762,461.762,2219,0,gap,0
75,467979,467.979,2211,0,gap,0
76,477987,477.987,2195,0,gap,0
77,481750,481.75,2195,0,gap,0
78,485534,485.534,2192,0,gap,0
79,497980,497.98,2192,0,gap,0
80,501779,501.779,2176,0,gap,0
81,505553,505.553,2157,0,gap,0
82,517986,517.986,2161,0,gap,0
83,521775,521.775,2159,0,gap,0
84,525575,525.575,2151,0,gap,0
85,529374,529.374,2139,0,gap,0
86,537988,537.988,2142,0,gap,0
87,541790,541.79,2122,0,gap,0
88,547988,547.988,2116,0,gap,0
89,557980,557.98,2125,0,gap,0
90,561814,561.814,2114,0,gap,0
91,567979,567.979,2106,0,gap,0
92,577987,577.987,2101,0,gap,0
93,581810,581.81,2080,0,gap,0
94,585649,585.649,2074,0,gap,0
95,597979,597.979,2078,0,gap,0
96,601857,601.857,2083,0,gap,0
97,605701,605.701,2046,0,gap,0
98,617986,617.986,2064,0,gap,0
99,621845,621.845,2064,0,gap,0
100,625719,625.719,2037,0,gap,0
101,629589,629.589,2025,0,gap,0
102,637988,637.988,2017,0,gap,0
103,647970,647.97,2038,0,gap,0
104,651870,651.87,2032,0,gap,0
105,655745,655.745,2001,0,gap,0
106,667991,667.991,2016,0,gap,0
