index,t_us,t_ms,adc,led,phase,pulse_index
0,115,0.115,2783,0,pre,-1
1,3958,3.958,2649,0,pre,-1
2,18381,18.381,2648,0,pre,-1
3,22037,22.037,2655,0,pre,-1
4,25685,25.685,2637,0,pre,-1
5,29346,29.346,2614,0,pre,-1
6,38386,38.386,2622,0,pre,-1
7,42056,42.056,2629,1,pulse,0
8,48390,48.39,2594,1,pulse,0
9,58374,58.374,2635,1,pulse,0
10,62027,62.027,2623,1,pulse,0
11,68373,68.373,2599,1,pulse,0
12,78381,78.381,2594,1,pulse,0
13,82044,82.044,2615,0,gap,0
14,85918,85.918,2598,0,gap,0
15,98377,98.377,2605,0,gap,0
16,102126,102.126,2559,0,gap,0
17,105876,105.876,2559,0,gap,0
18,118384,118.384,2599,0,gap,0
19,122149,122.149,2598,0,gap,0
20,125909,125.909,2559,0,gap,0
21,129683,129.683,2559,0,gap,0
22,138386,138.386,2585,0,gap,0
23,142164,142.164,2559,0,gap,0
24,148386,148.386,2531,0,gap,0
25,158378,158.378,2557,0,gap,0
26,162162,162.162,2559,0,gap,0
27,168377,168.377,2559,0,gap,0
28,178385,178.385,2559,0,gap,0
29,182182,182.182,2543,0,gap,0
30,185970,185.97,2547,0,gap,0
31,198378,198.378,2558,0,gap,0
32,202185,202.185,2558,0,gap,0
33,205987,205.987,2539,0,gap,0
34,218384,218.384,2559,0,gap,0
35,222201,222.201,2531,0,gap,0
36,226005,226.005,2534,0,gap,0
37,229830,229.83,2546,0,gap,0
38,238386,238.386,2515,0,gap,0
39,242215,242.215,2517,0,gap,0
40,248386,248.386,2501,0,gap,0
41,258378,258.378,2533,0,gap,0
42,264982,264.982,2531,0,gap,0
43,268697,268.697,2508,0,gap,0
44,278385,278.385,2511,0,gap,0
45,282073,282.073,2522,0,gap,0
46,285758,285.758,2501,0,gap,0
47,298378,298.378,2514,0,gap,0
48,302091,302.091,2522,0,gap,0
49,305789,305.789,2506,0,gap,0
50,318385,318.385,2507,0,gap,0
51,322098,322.098,2533,0,gap,0
52,325817,325.817,2503,0,gap,0
53,329551,329.551,2523,0,gap,0
54,338386,338.386,2486,0,gap,0
55,342121,342.121,2515,0,gap,0
56,348386,348.386,2509,0,gap,0
57,358378,358.378,2498,0,gap,0
58,362127,362.127,2507,0,gap,0
59,368377,368.377,2496,0,gap,0
60,378385,378.385,2502,0,gap,0
61,382140,382.14,2510,0,gap,0
62,385902,385.902,2499,0,gap,0
63,398378,398.378,2493,0,gap,0
64,402183,402.183,2496,0,gap,0
65,405977,405.977,2500,0,gap,0
66,418384,418.384,2486,0,gap,0
67,422192,422.192,2487,0,gap,0
68,426000,426.0,2474,0,gap,0
69,429813,429.813,2473,0,gap,0
70,438386,438.386,2481,0,gap,0
71,442207,442.207,2475,0,gap,0
72,448386,448.386,2493,0,gap,0
73,458378,458.378,2475,0,gap,0
74,462214,462.214,2482,0,gap,0
75,468377,468.377,2490,0,gap,0
76,478385,478.385,2499,0,gap,0
77,482227,482.227,2486,0,gap,0
78,486077,486.077,2480,0,gap,0
79,498378,498.378,2493,0,gap,0
80,502258,502.258,2486,0,gap,0
81,506125,506.125,2462,0,gap,0
82,518384,518.384,2495,0,gap,0
83,522266,522.266,2503,0,gap,0
84,526148,526.148,2472,0,gap,0
85,530034,530.034,2458,0,gap,0
86,538386,538.386,2464,0,gap,0
87,542281,542.281,2455,0,gap,0
88,548386,548.386,2448,0,gap,0
89,558378,558.378,2477,0,gap,0
90,562287,562.287,2471,0,gap,0
91,568377,568.377,2478,0,gap,0
92,578385,578.385,2466,0,gap,0
93,582295,582.295,2490,0,gap,0
94,586209,586.209,2463,0,gap,0
95,598377,598.377,2475,0,gap,0
96,602310,602.31,2470,0,gap,0
97,606229,606.229,2447,0,gap,0
98,618384,618.384,2478,0,gap,0
99,622318,622.318,2477,0,gap,0
100,626251,626.251,2451,0,gap,0
101,630191,630.191,2434,0,gap,0
102,638386,638.386,2466,0,gap,0
103,648368,648.368,2463,0,gap,0
104,652324,652.324,2467,0,gap,0
105,659032,659.032,2463,0,gap,0
106,662721,662.721,2448,0,gap,0
107,668377,668.377,2448,0,gap,0
108,678385,678.385,2448,0,gap,0
109,682085,682.085,2462,0,gap,0
110,688385,688.385,2473,0,gap,0
111,698377,698.377,2471,0,gap,0
112,702097,702.097,2455,0,gap,0
113,705807,705.807,2457,0,gap,0
114,718386,718.386,2470,0,gap,0
115,722111,722.111,2454,0,gap,0
116,725835,725.835,2468,0,gap,0
117,738377,738.377,2451,0,gap,0
118,742112,742.112,2467,0,gap,0
119,745850,745.85,2448,0,gap,0
120,758384,758.384,2452,0,gap,0
121,762133,762.133,2458,0,gap,0
122,765877,765.877,2449,0,gap,0
123,778376,778.376,2457,0,gap,0
124,782136,782.136,2461,0,gap,0
125,785928,785.928,2437,0,gap,0
126,798372,798.372,2480,0,gap,0
127,802177,802.177,2458,0,gap,0
128,805978,805.978,2460,0,gap,0
129,818368,818.368,2469,0,gap,0
130,822175,822.175,2465,0,gap,0
131,825986,825.986,2458,0,gap,0
132,838368,838.368,2469,0,gap,0
133,842194,842.194,2463,0,gap,0
134,846011,846.011,2465,0,gap,0
135,858364,858.364,2467,0,gap,0
136,862205,862.205,2458,0,gap,0
137,866040,866.04,2447,0,gap,0
138,878372,878.372,2451,0,gap,0
139,882226,882.226,2459,0,gap,0
140,886072,886.072,2447,0,gap,0
141,889939,889.939,2461,0,gap,0
142,898386,898.386,2450,0,gap,0
143,908376,908.376,2450,0,gap,0
144,912263,912.263,2465,0,gap,0
145,916149,916.149,2447,0,gap,0
146,928385,928.385,2458,0,gap,0
147,932282,932.282,2479,0,gap,0
148,936169,936.169,2460,0,gap,0
149,948376,948.376,2459,0,gap,0
150,952275,952.275,2441,0,gap,0
151,956180,956.18,2435,0,gap,0
152,960087,960.087,2451,0,gap,0
153,968378,968.378,2448,0,gap,0
154,978388,978.388,2448,0,gap,0
155,982311,982.311,2467,0,gap,0
156,986225,986.225,2466,0,gap,0
157,998377,998.377,2475,0,gap,0
158,1002301,1002.301,2448,0,gap,0
159,1006234,1006.234,2439,0,gap,0
160,1018384,1018.384,2466,0,gap,0
161,1022327,1022.327,2467,0,gap,0
162,1026261,1026.261,2448,0,gap,0
163,1038364,1038.364,2456,0,gap,0
164,1042309,1042.309,2442,0,gap,0
165,1046261,1046.261,2442,0,gap,0
166,1058368,1058.368,2465,0,gap,0
167,1065092,1065.092,2482,0,gap,0
168,1068815,1068.815,2454,0,gap,0
169,1078376,1078.376,2449,0,gap,0
170,1082071,1082.071,2438,0,gap,0
171,1088364,1088.364,2459,0,gap,0
172,1098372,1098.372,2454,0,gap,0
173,1102092,1102.092,2443,0,gap,0
174,1105795,1105.795,2447,0,gap,0
175,1118378,1118.378,2467,0,gap,0
176,1122104,1122.104,2446,0,gap,0
177,1125833,1125.833,2451,0,gap,0
178,1138385,1138.385,2458,0,gap,0
179,1142126,1142.126,2451,0,gap,0
180,1145858,1145.858,2435,0,gap,0
181,1158376,1158.376,2464,0,gap,0
182,1162120,1162.12,2448,0,gap,0
183,1165872,1165.872,2454,0,gap,0
184,1178384,1178.384,2461,0,gap,0
185,1182146,1182.146,2466,0,gap,0
186,1185899,1185.899,2448,0,gap,0
187,1198376,1198.376,2457,0,gap,0
188,1202174,1202.174,2447,0,gap,0
189,1205977,1205.977,2448,0,gap,0
190,1218384,1218.384,2462,0,gap,0
191,1222202,1222.202,2475,0,gap,0
192,1226011,1226.011,2455,0,gap,0
193,1238376,1238.376,2449,0,gap,0
194,1242192,1242.192,2475,0,gap,0
195,1246012,1246.012,2463,0,gap,0
196,1258384,1258.384,2481,0,gap,0
197,1262223,1262.223,2468,0,gap,0
198,1266050,1266.05,2447,0,gap,0
199,1278376,1278.376,2451,0,gap,0
200,1282217,1282.217,2465,0,gap,0
201,1286057,1286.057,2439,0,gap,0
202,1298388,1298.388,2467,0,gap,0
203,1302251,1302.251,2467,0,gap,0
204,1306107,1306.107,2448,0,gap,0
205,1318376,1318.376,2455,0,gap,0
206,1322257,1322.257,2449,0,gap,0
207,1326141,1326.141,2463,0,gap,0
208,1338384,1338.384,2493,0,gap,0
209,1342278,1342.278,2469,0,gap,0
210,1346164,1346.164,2475,0,gap,0
211,1358376,1358.376,2449,0,gap,0
212,1362272,1362.272,2467,0,gap,0
213,1366176,1366.176,2455,0,gap,0
214,1378372,1378.372,2475,0,gap,0
215,1382290,1382.29,2473,0,gap,0
216,1386195,1386.195,2464,0,gap,0
217,1398368,1398.368,2475,0,gap,0
218,1402288,1402.288,2450,0,gap,0
219,1406207,1406.207,2475,0,gap,0
220,1418372,1418.372,2461,0,gap,0
221,1422306,1422.306,2462,0,gap,0
222,1426230,1426.23,2447,0,gap,0
223,1438368,1438.368,2476,0,gap,0
224,1442311,1442.311,2443,0,gap,0
225,1446254,1446.254,2465,0,gap,0
226,1458368,1458.368,2480,0,gap,0
227,1462321,1462.321,2463,0,gap,0
228,1466265,1466.265,2447,0,gap,0
229,1478364,1478.364,2477,0,gap,0
230,1485127,1485.127,2477,0,gap,0
231,1488828,1488.828,2479,0,gap,0
232,1498384,1498.384,2484,0,gap,0
233,1502080,1502.08,2497,0,gap,0
234,1508372,1508.372,2467,0,gap,0
235,1518368,1518.368,2473,0,gap,0
236,1522081,1522.081,2480,0,gap,0
237,1525790,1525.79,2469,0,gap,0
238,1538385,1538.385,2479,0,gap,0
239,1542114,1542.114,2455,0,gap,0
240,1545846,1545.846,2450,0,gap,0
241,1558377,1558.377,2487,0,gap,0
242,1562119,1562.119,2467,0,gap,0
243,1565858,1565.858,2468,0,gap,0
244,1578384,1578.384,2466,0,gap,0
245,1582137,1582.137,2480,0,gap,0
246,1585881,1585.881,2460,0,gap,0
247,1598376,1598.376,2471,0,gap,0
248,1602139,1602.139,2447,0,gap,0
249,1605899,1605.899,2468,0,gap,0
250,1618388,1618.388,2470,0,gap,0
251,1622194,1622.194,2448,0,gap,0
252,1625991,1625.991,2477,0,gap,0
253,1638376,1638.376,2474,0,gap,0
254,1642187,1642.187,2454,0,gap,0
255,1645997,1645.997,2467,0,gap,0
256,1658384,1658.384,2471,0,gap,0
257,1662209,1662.209,2478,0,gap,0
258,1666030,1666.03,2454,0,gap,0
259,1678376,1678.376,2464,0,gap,0
260,1682210,1682.21,2465,0,gap,0
261,1686041,1686.041,2465,0,gap,0
262,1698384,1698.384,2480,0,gap,0
263,1702230,1702.23,2481,0,gap,0
264,1706072,1706.072,2477,0,gap,0
265,1718376,1718.376,2485,0,gap,0
266,1722241,1722.241,2461,0,gap,0
267,1726109,1726.109,2447,0,gap,0
268,1738384,1738.384,2467,0,gap,0
269,1742266,1742.266,2458,0,gap,0
270,1746143,1746.143,2461,0,gap,0
271,1758376,1758.376,2474,0,gap,0
272,1762276,1762.276,2469,0,gap,0
273,1766163,1766.163,2477,0,gap,0
274,1778384,1778.384,2465,0,gap,0
275,1782285,1782.285,2475,0,gap,0
276,1786182,1786.182,2475,0,gap,0
277,1798368,1798.368,2477,0,gap,0
278,1802279,1802.279,2451,0,gap,0
279,1806190,1806.19,2449,0,gap,0
280,1818372,1818.372,2465,0,gap,0
281,1822293,1822.293,2469,0,gap,0
282,1826213,1826.213,2467,0,gap,0
283,1838368,1838.368,2490,0,gap,0
284,1842299,1842.299,2461,0,gap,0
285,1846225,1846.225,2453,0,gap,0
286,1858372,1858.372,2473,0,gap,0
287,1862316,1862.316,2465,0,gap,0
288,1866260,1866.26,2449,0,gap,0
289,1878364,1878.364,2483,0,gap,0
290,1882314,1882.314,2474,0,gap,0
291,1886260,1886.26,2467,0,gap,0
292,1898368,1898.368,2497,0,gap,0
293,1905060,1905.06,2496,0,gap,0
294,1908755,1908.755,2489,0,gap,0
295,1918376,1918.376,2489,0,gap,0
296,1922073,1922.073,2482,0,gap,0
297,1928364,1928.364,2475,0,gap,0
298,1938376,1938.376,2463,0,gap,0
299,1942098,1942.098,2485,0,gap,0
300,1945802,1945.802,2460,0,gap,0
301,1958377,1958.377,2479,0,gap,0
302,1962102,1962.102,2465,0,gap,0
303,1965833,1965.833,2463,0,gap,0
304,1978385,1978.385,2476,0,gap,0
305,1982128,1982.128,2467,0,gap,0
306,1985859,1985.859,2462,0,gap,0
307,1998376,1998.376,2459,0,gap,0
308,2002122,2002.122,2457,0,gap,0
309,2005875,2005.875,2465,0,gap,0
310,2018384,2018.384,2495,0,gap,0
311,2022151,2022.151,2480,0,gap,0
312,2025907,2025.907,2453,0,gap,0
313,2038376,2038.376,2481,0,gap,0
314,2042178,2042.178,2455,0,gap,0
315,2045983,2045.983,2446,0,gap,0
316,2058384,2058.384,2477,0,gap,0
317,2062200,2062.2,2471,0,gap,0
318,2066007,2066.007,2463,0,gap,0
319,2078376,2078.376,2461,0,gap,0
320,2082202,2082.202,2469,0,gap,0
321,2086023,2086.023,2457,0,gap,0
322,2098384,2098.384,2480,0,gap,0
323,2102222,2102.222,2483,0,gap,0
324,2106050,2106.05,2459,0,gap,0
325,2118376,2118.376,2485,0,gap,0
326,2122215,2122.215,2459,0,gap,0
327,2126061,2126.061,2448,0,gap,0
328,2138384,2138.384,2461,0,gap,0
329,2142249,2142.249,2475,0,gap,0
330,2146117,2146.117,2463,0,gap,0
331,2158376,2158.376,2495,0,gap,0
332,2162259,2162.259,2471,0,gap,0
333,2166144,2166.144,2455,0,gap,0
334,2178384,2178.384,2471,0,gap,0
335,2182284,2182.284,2467,0,gap,0
336,2186176,2186.176,2470,0,gap,0
337,2198376,2198.376,2495,0,gap,0
338,2202278,2202.278,2448,0,gap,0
339,2206183,2206.183,2462,0,gap,0
340,2218372,2218.372,2485,0,gap,0
341,2222292,2222.292,2486,1,pulse,1
342,2226279,2226.279,2469,1,pulse,1
343,2238372,2238.372,2471,1,pulse,1
344,2242216,2242.216,2467,1,pulse,1
345,2246059,2246.059,2480,1,pulse,1
346,2258381,2258.381,2453,1,pulse,1
347,2262238,2262.238,2486,0,gap,1
348,2266308,2266.308,2445,0,gap,1
349,2278368,2278.368,2470,0,gap,1
350,2282311,2282.311,2462,0,gap,1
351,2286254,2286.254,2463,0,gap,1
352,2298368,2298.368,2465,0,gap,1
353,2302321,2302.321,2452,0,gap,1
354,2306261,2306.261,2461,0,gap,1
355,2312975,2312.975,2467,0,gap,1
356,2316694,2316.694,2477,0,gap,1
357,2328378,2328.378,2478,0,gap,1
358,2332070,2332.07,2481,0,gap,1
359,2338364,2338.364,2470,0,gap,1
360,2348372,2348.372,2467,0,gap,1
361,2352090,2352.09,2451,0,gap,1
362,2355792,2355.792,2465,0,gap,1
363,2368378,2368.378,2481,0,gap,1
364,2372094,2372.094,2446,0,gap,1
365,2375821,2375.821,2453,0,gap,1
366,2388389,2388.389,2465,0,gap,1
367,2392131,2392.131,2477,0,gap,1
368,2395862,2395.862,2463,0,gap,1
369,2408376,2408.376,2450,0,gap,1
370,2412118,2412.118,2447,0,gap,1
371,2415867,2415.867,2457,0,gap,1
372,2428384,2428.384,2469,0,gap,1
373,2432144,2432.144,2466,0,gap,1
374,2435891,2435.891,2457,0,gap,1
375,2448376,2448.376,2478,0,gap,1
376,2452177,2452.177,2459,0,gap,1
377,2455978,2455.978,2461,0,gap,1
378,2468384,2468.384,2487,0,gap,1
379,2472200,2472.2,2459,0,gap,1
380,2476000,2476.0,2449,0,gap,1
381,2488376,2488.376,2453,0,gap,1
382,2492194,2492.194,2448,0,gap,1
383,2496016,2496.016,2494,0,gap,1
384,2508384,2508.384,2462,0,gap,1
385,2512222,2512.222,2474,0,gap,1
386,2516046,2516.046,2448,0,gap,1
387,2528376,2528.376,2448,0,gap,1
388,2532216,2532.216,2448,0,gap,1
389,2536055,2536.055,2449,0,gap,1
390,2548384,2548.384,2476,0,gap,1
391,2552250,2552.25,2479,0,gap,1
392,2556109,2556.109,2437,0,gap,1
393,2568380,2568.38,2471,0,gap,1
394,2572259,2572.259,2443,0,gap,1
395,2576137,2576.137,2457,0,gap,1
